name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.create_organization_with_owner\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""create_organization_with_owner"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_create_organization_with_owner_0caff9f05ab178e6feaf44e3ced08252
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.handle_new_user\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""handle_new_user"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_handle_new_user_be63e3fc0f3bda6db778c9f8533be28f
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.create_workspace_with_owner\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""create_workspace_with_owner"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_create_workspace_with_owner_2ab0930356b6bd5a3fea5cb1bac23a6a
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.handle_updated_at\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""handle_updated_at"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_handle_updated_at_10ff09e0d1433006b865e7959e736c46
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_branches` has an RLS policy `Users can manage dna_branches for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_branches"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.brands b\n  WHERE ((b.id = dna_branches.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n           FROM public.workspace_members\n          WHERE (workspace_members.user_id = auth.uid()))))))"",""policy_name"":""Users can manage dna_branches for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_branches_Users can manage dna_branches for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_export_history` has an RLS policy `Users can manage dna_export_history for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_export_history"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.dna_versions dv\n  WHERE ((dv.id = dna_export_history.version_id) AND (EXISTS ( SELECT 1\n           FROM public.brands b\n          WHERE ((b.id = dv.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n                   FROM public.workspace_members\n                  WHERE (workspace_members.user_id = auth.uid())))))))))"",""policy_name"":""Users can manage dna_export_history for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_export_history_Users can manage dna_export_history for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_merges` has an RLS policy `Users can manage dna_merges for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_merges"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.brands b\n  WHERE ((b.id = dna_merges.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n           FROM public.workspace_members\n          WHERE (workspace_members.user_id = auth.uid()))))))"",""policy_name"":""Users can manage dna_merges for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_merges_Users can manage dna_merges for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_version_analytics` has an RLS policy `Users can manage dna_version_analytics for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_version_analytics"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.dna_versions dv\n  WHERE ((dv.id = dna_version_analytics.version_id) AND (EXISTS ( SELECT 1\n           FROM public.brands b\n          WHERE ((b.id = dv.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n                   FROM public.workspace_members\n                  WHERE (workspace_members.user_id = auth.uid())))))))))"",""policy_name"":""Users can manage dna_version_analytics for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_version_analytics_Users can manage dna_version_analytics for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_version_comments` has an RLS policy `Users can manage dna_version_comments for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_version_comments"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.dna_versions dv\n  WHERE ((dv.id = dna_version_comments.version_id) AND (EXISTS ( SELECT 1\n           FROM public.brands b\n          WHERE ((b.id = dv.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n                   FROM public.workspace_members\n                  WHERE (workspace_members.user_id = auth.uid())))))))))"",""policy_name"":""Users can manage dna_version_comments for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_version_comments_Users can manage dna_version_comments for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_version_rollbacks` has an RLS policy `Users can manage dna_version_rollbacks for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_version_rollbacks"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.brands b\n  WHERE ((b.id = dna_version_rollbacks.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n           FROM public.workspace_members\n          WHERE (workspace_members.user_id = auth.uid()))))))"",""policy_name"":""Users can manage dna_version_rollbacks for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_version_rollbacks_Users can manage dna_version_rollbacks for their workspaces
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.dna_version_tests` has an RLS policy `Users can manage dna_version_tests for their workspaces` for `ALL` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""dna_version_tests"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""(EXISTS ( SELECT 1\n   FROM public.dna_versions dv\n  WHERE ((dv.id = dna_version_tests.version_id) AND (EXISTS ( SELECT 1\n           FROM public.brands b\n          WHERE ((b.id = dv.brand_id) AND (b.workspace_id IN ( SELECT workspace_members.workspace_id\n                   FROM public.workspace_members\n                  WHERE (workspace_members.user_id = auth.uid())))))))))"",""policy_name"":""Users can manage dna_version_tests for their workspaces"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_dna_version_tests_Users can manage dna_version_tests for their workspaces
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection
